Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.75,0,0.2586892614656239028869453160,0.258689261465624,0.258689261465624,0.258689261465624,0.258689261465624,0,0,0,0,4.9570681558918086807529093452,47.84157086971472782879421349,51.79526826040859810651472817,930860700
13.76,0,0.2586776757151193890993406484,0.258677675715119,0.258677675715119,0.258677675715119,0.258677675715119,0,0,0,0,4.9553156584205039281307206463,47.828783439407947998878213367,51.786984898783222457202491108,931537700
13.77,0,0.2586661219976849968244883070,0.258666121997685,0.258666121997685,0.258666121997685,0.258666121997685,0,0,0,0,4.9535654081336220659380504411,47.815958247326178777930895335,51.778677511413350992410060241,932214700
13.78,0,0.2586545869790711546153550239,0.258654586979071,0.258654586979071,0.258654586979071,0.258654586979071,0,0,0,0,4.9518178934869464165244094468,47.803184030235402053386702547,51.77040471355731317441398503,932891600
13.79,0,0.2586430712514524927763919222,0.258643071251452,0.258643071251452,0.258643071251452,0.258643071251452,0,0,0,0,4.9500735287405802022393083771,47.790425024162653856831801692,51.762142387061885743497026483,933568600
13.80,0,0.2586315741941377433165766741,0.258631574194138,0.258631574194138,0.258631574194138,0.258631574194138,0,0,0,0,4.9483313796791437933462123492,47.777635365986409816086001389,51.753860783009385202092571723,934245600
13.81,0,0.2586200952365388655938975556,0.258620095236539,0.258620095236539,0.258620095236539,0.258620095236539,0,0,0,0,4.9465919236426801642806776781,47.764883098377411262977354213,51.745604759232733619722876599,934922600
13.82,0,0.2586086258864934886873726773,0.258608625886493,0.258608625886493,0.258608625886493,0.258608625886493,0,0,0,0,4.9448551693896520853061694799,47.752146728297757712005520507,51.737360014100281735976089662,935599600
13.83,0,0.2585972160036375654393368168,0.258597216003638,0.258597216003638,0.258597216003638,0.258597216003638,0,0,0,0,4.9431214566041113787721984712,47.739386092810177889234337912,51.7290995677104990699163296,936276500
13.84,0,0.2585857842762279117342791182,0.258585784276228,0.258585784276228,0.258585784276228,0.258585784276228,0,0,0,0,4.9413901595070194909852525657,47.726670887332263278871252171,51.720870259453483459768313525,936953500
13.85,0,0.2585744029535629251022119183,0.258574402953563,0.258574402953563,0.258574402953563,0.258574402953563,0,0,0,0,4.9396614519774830442948424805,47.713963238803797572196543388,51.712646766008902615480349013,937630600
13.86,0,0.2585630401040688043498192979,0.258563040104069,0.258563040104069,0.258563040104069,0.258563040104069,0,0,0,0,4.9379357890640428370935017324,47.701232628625124232552560942,51.704408427333057570221703403,938307500
13.87,0,0.2585516847697391301117160352,0.258551684769739,0.258551684769739,0.258551684769739,0.258551684769739,0,0,0,0,4.9362123965472957636016726354,47.688539511745520427673411534,51.696196058637052241533097265,938984500
13.88,0,0.2585403482969188351649293050,0.258540348296919,0.258540348296919,0.258540348296919,0.258540348296919,0,0,0,0,4.9344917330159077222118887065,47.675824338007854453499049207,51.687969697515253775192882455,939661500
13.89,0,0.2585290409467415533263589096,0.258529040946742,0.258529040946742,0.258529040946742,0.258529040946742,0,0,0,0,4.9327736863477823113166834626,47.663152940651307742648149545,51.679773195808632348601067207,940338600
13.90,0,0.2585177635651165426101449103,0.258517763565117,0.258517763565117,0.258517763565117,0.258517763565117,0,0,0,0,4.9310583666434053251364992169,47.65049073852565679545770146,51.671583472215108919761767138,941015500
13.91,0,0.2585064924807813945365604399,0.258506492480781,0.258506492480781,0.258506492480781,0.258506492480781,0,0,0,0,4.9293457380197185620638694855,47.637805974790924648394511356,51.663379444049097689873081488,941692500
13.92,0,0.2584952402031448587040284151,0.258495240203145,0.258495240203145,0.258495240203145,0.258495240203145,0,0,0,0,4.9276356900958689684052821864,47.625165489747495404677073051,51.655205627866254094010326513,942369500
13.93,0,0.2584840074302432367351491896,0.258484007430243,0.258484007430243,0.258484007430243,0.258484007430243,0,0,0,0,4.9259283992303594425532708339,47.612533815875729230086474184,51.64703830057215196583257555,943046500
13.94,0,0.2584727923868757666932394640,0.258472792386876,0.258472792386876,0.258472792386876,0.258472792386876,0,0,0,0,4.924223649123074654771300543,47.599871619428618517900515172,51.638851493312934699158462608,943723500
13.95,0,0.2584616157221923953186318332,0.258461615722192,0.258461615722192,0.258461615722192,0.258461615722192,0,0,0,0,4.9225216890961338274088820306,47.587262989158273468216981299,51.630700888445453989945361824,944400400
13.96,0,0.2584504271330026738807062058,0.258450427133003,0.258450427133003,0.258450427133003,0.258450427133003,0,0,0,0,4.9208218269317986828155260131,47.574614904291665928364394141,51.622525227195455903568403525,945077400
13.97,0,0.2584393093697305518379677396,0.258439309369731,0.258439309369731,0.258439309369731,0.258439309369731,0,0,0,0,4.9191251679770715672977204064,47.562022499138667554078791696,51.6143868257140333858571225,945754400
13.98,0,0.2584281571605084847661318322,0.258428157160508,0.258428157160508,0.258428157160508,0.258428157160508,0,0,0,0,4.9174306320552462792479987239,47.549436255991365729465270495,51.606253659580456692263852161,946431400
13.99,0,0.2584170741716671179792371831,0.258417074171667,0.258417074171667,0.258417074171667,0.258417074171667,0,0,0,0,4.915739226054111264972848884,47.53682830944354721416608931,51.598106378000250613489440349,947108400
14.00,0,0.2584059795082891867664530887,0.258405979508289,0.258405979508289,0.258405979508289,0.258405979508289,0,0,0,0,4.9140500881701031947357360012,47.524259239687964027381591343,51.589985948292170528118755962,947785400
14.01,0,0.2583949117059291694177238390,0.258394911705929,0.258394911705929,0.258394911705929,0.258394911705929,0,0,0,0,4.9123635187367312669291935913,47.5116980334071840225615978,51.581871509497921776177027014,948462400
14.02,0,0.2583838425904102866951583947,0.25838384259041,0.25838384259041,0.25838384259041,0.25838384259041,0,0,0,0,4.9106796673163674039027323714,47.499114332863209000158351304,51.573742762317938605886460551,949139400
14.03,0,0.2583728231076058080246067342,0.258372823107606,0.258372823107606,0.258372823107606,0.258372823107606,0,0,0,0,4.9089983868809561519628402565,47.486576135104718431630788118,51.56564500947657646837816405,949816300
14.04,0,0.2583618093326293744582502735,0.258361809332629,0.258361809332629,0.258361809332629,0.258361809332629,0,0,0,0,4.9073197796885993334590279611,47.474015801866588185386096819,51.5575332184919914715220874,950493400
14.05,0,0.2583508243536494223314865548,0.258350824353649,0.258350824353649,0.258350824353649,0.258350824353649,0,0,0,0,4.9056433230240115946977834035,47.461486911347152565451475998,51.54944342262668539755638752,951170400
14.06,0,0.2583398577699799242716674893,0.25833985776998,0.25833985776998,0.25833985776998,0.25833985776998,0,0,0,0,4.9039695802968176580286172968,47.448973110979850456734379512,51.541364284129613620061917797,951847400
14.07,0,0.2583289082930257207601799929,0.258328908293026,0.258328908293026,0.258328908293026,0.258328908293026,0,0,0,0,4.9022989259624521697580175595,47.436438410378557708355861443,51.533271574459059253564670793,952524300
14.08,0,0.2583179770727816443493884598,0.258317977072782,0.258317977072782,0.258317977072782,0.258317977072782,0,0,0,0,4.9006303858442441282785177048,47.423948616899527091621705845,51.525209826601805552945191461,953201300
14.09,0,0.2583070634624104979233421519,0.25830706346241,0.25830706346241,0.25830706346241,0.25830706346241,0,0,0,0,4.8989644821031903038535828511,47.411428752118430286472166653,51.517128787167504341102298634,953878300
14.10,0,0.2582961560037014138457200159,0.258296156003701,0.258296156003701,0.258296156003701,0.258296156003701,0,0,0,0,4.8973012849138805948757465118,47.398956011021504132578976972,51.509079679752965843872596632,954555300
14.11,0,0.2582852994278336306752762319,0.258285299427834,0.258285299427834,0.258285299427834,0.258285299427834,0,0,0,0,4.8956402718812244716084738039,47.386484580882985874135506525,51.501032503518977469006517077,955232300
14.12,0,0.2582744388937101834336365594,0.25827443889371,0.25827443889371,0.25827443889371,0.25827443889371,0,0,0,0,4.8939822357947993324442982435,47.373999153178143097423753624,51.492976420601629623931374668,955909200
14.13,0,0.2582636061935211606876588977,0.258263606193521,0.258263606193521,0.258263606193521,0.258263606193521,0,0,0,0,4.8923264484629390236897077462,47.361545024866722794373943088,51.484942131368685312951626318,956586200
14.14,0,0.2582527903204850721325732193,0.258252790320485,0.258252790320485,0.258252790320485,0.258252790320485,0,0,0,0,4.8906732589673562676942130269,47.349074460707106508947167258,51.476897629416738673505939389,957263300
14.15,0,0.2582420039402929776042852197,0.258242003940293,0.258242003940293,0.258242003940293,0.258242003940293,0,0,0,0,4.8890222843541613868073248037,47.33663677297413227126472402,51.468875991870798941866505914,957940200
14.16,0,0.2582312118674684579564757280,0.258231211867468,0.258231211867468,0.258231211867468,0.258231211867468,0,0,0,0,4.8873743508380795273355309897,47.324222736423379014670061316,51.460870388600990871388687248,958617200
14.17,0,0.2582204595726278621209888033,0.258220459572628,0.258220459572628,0.258220459572628,0.258220459572628,0,0,0,0,4.8857285635676661355853195017,47.311771194647286928368873987,51.452840952310941529682226604,959294200
14.18,0,0.2582097231953468991838198868,0.258209723195347,0.258209723195347,0.258209723195347,0.258209723195347,0,0,0,0,4.884085401693856233906201056,47.29936660994727425538837431,51.444843375625540806712881866,959971200
14.19,0,0.2581989956761006906027493458,0.258198995676101,0.258198995676101,0.258198995676101,0.258198995676101,0,0,0,0,4.8824452524668546446476863679,47.286948058907141987970456616,51.436836860850559927128046019,960648200
14.20,0,0.2581883056847807901746469103,0.258188305684781,0.258188305684781,0.258188305684781,0.258188305684781,0,0,0,0,4.8808068850003434901592861537,47.27456106986362938646847266,51.428852689495382801473079914,961325200
14.21,0,0.2581776108761718713608353194,0.258177610876172,0.258177610876172,0.258177610876172,0.258177610876172,0,0,0,0,4.8791716344995280407044655296,47.262190737670362726150847049,51.420879822961917688625133154,962002200
14.22,0,0.2581669546210011842144204141,0.258166954621001,0.258166954621001,0.258166954621001,0.258166954621001,0,0,0,0,4.8775384487776714946757580089,47.249783804006250952250865149,51.412883784728531574747131787,962679200
14.23,0,0.2581563268225691478407224354,0.258156326822569,0.258156326822569,0.258156326822569,0.258156326822569,0,0,0,0,4.8759078531488945744226743104,47.237429852248848163935982345,51.404923617799950534726809306,963356100
14.24,0,0.2581456835568819472610928870,0.258145683556882,0.258145683556882,0.258145683556882,0.258145683556882,0,0,0,0,4.8742795312256903502086795492,47.225041082053169466390010993,51.396941282103321005830746695,964033200
14.25,0,0.2581350675607836781062836320,0.258135067560784,0.258135067560784,0.258135067560784,0.258135067560784,0,0,0,0,4.8726541762504583204263072392,47.212705768141757461824629199,51.388994802047354629590427618,964710100
14.26,0,0.2581245006829028208294925480,0.258124500682903,0.258124500682903,0.258124500682903,0.258124500682903,0,0,0,0,4.8710309548183688313820452986,47.200377937717900874578679719,51.381054358569047950082483949,965387100
14.27,0,0.2581139087382379483317214770,0.258113908738238,0.258113908738238,0.258113908738238,0.258113908738238,0,0,0,0,4.8694103113169145293823816422,47.188023192569943876698307862,51.373096727523578247815977804,966064100
14.28,0,0.2581033752254301030919089483,0.25810337522543,0.25810337522543,0.25810337522543,0.25810337522543,0,0,0,0,4.8677919059054562128198497857,47.175706444050372059423364238,51.36516530023775672482999649,966741100
14.29,0,0.2580928378485880756896791796,0.258092837848588,0.258092837848588,0.258092837848588,0.258092837848588,0,0,0,0,4.8661765008468054280009376449,47.163371764748667337256903362,51.35722228208420414638498059,967418100
14.30,0,0.2580823388159120780898053596,0.258082338815912,0.258082338815912,0.258082338815912,0.258082338815912,0,0,0,0,4.8645632573112861212321331355,47.151080234380813007461729231,51.349308947197150998433596193,968095100
14.31,0,0.2580718241192096491396413269,0.25807182411921,0.25807182411921,0.25807182411921,0.25807182411921,0,0,0,0,4.862952105498568090905969774,47.138791259484738156884493907,51.341398400938105463446066981,968772100
14.32,0,0.2580613481590198517694664511,0.25806134815902,0.25806134815902,0.25806134815902,0.25806134815902,0,0,0,0,4.8613440545230033072859126751,47.126482059059976415636344066,51.333474644286325450427622632,969449000
14.33,0,0.2580508678713628026243861834,0.258050867871363,0.258050867871363,0.258050867871363,0.258050867871363,0,0,0,0,4.8597380234256034927214725563,47.114211289124550602483060663,51.325577551214864383593277421,970126000
14.34,0,0.2580404552821443148263325705,0.258040455282144,0.258040455282144,0.258040455282144,0.258040455282144,0,0,0,0,4.8581346741959771456051829316,47.101920281932772864491435393,51.317667596578439499892666423,970803100
14.35,0,0.2580300175313569667546918837,0.258030017531357,0.258030017531357,0.258030017531357,0.258030017531357,0,0,0,0,4.8565335190013355362005089188,47.089668809706011672574110906,51.309784881618720060948013182,971480100
14.36,0,0.2580196194074259893784654628,0.258019619407426,0.258019619407426,0.258019619407426,0.258019619407426,0,0,0,0,4.8549348671438812108139384305,47.077426614456843338029677869,51.301909047215762853054239764,972157000
14.37,0,0.2580092353942151741960197819,0.258009235394215,0.258009235394215,0.258009235394215,0.258009235394215,0,0,0,0,4.8533387861447059438810277857,47.06516338222462119604277354,51.294019908694693406362218727,972834000
14.38,0,0.2579988588490392702938648018,0.257998858849039,0.257998858849039,0.257998858849039,0.257998858849039,0,0,0,0,4.8517448644529118056652420986,47.052938042903946731918728565,51.286156940156356611892879487,973511000
14.39,0,0.2579884986819838879767122356,0.257988498681984,0.257988498681984,0.257988498681984,0.257988498681984,0,0,0,0,4.850153931231171518516092086,47.04069408100447053772914526,51.278281900354457048695068505,974188000
